기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2019-03","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",461909.5,449574,370476.5,785485,-335911
"2019-03","29","유기화학품",1646114.8,1760983,691134.3,1125223,635760
"2019-03","30","의료용품",2505.2,376737,6630.4,574230,-197492
"2019-03","31","비료",97308.0,26675,200022.2,65957,-39282
"2019-03","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",32051.1,206379,27130.8,221567,-15188
"2019-03","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",30087.3,588946,9727.6,188446,400500
"2019-03","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",42224.0,91058,20207.4,77699,13359
"2019-03","35","단백질계 물질, 변성전분, 글루(glue), 효소",5471.9,58880,13785.3,53969,4911
"2019-03","36","화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",130.0,2226,74.0,1328,898
"2019-03","37","사진용이나 영화용 재료",1623.7,79200,4247.7,77901,1299
"2019-03","38","각종 화학공업 생산품",112321.1,382217,152815.7,699390,-317173
"2019-03","39","플라스틱과 그 제품",1301866.0,2750490,255235.5,966178,1784312
"2019-03","40","고무와 그 제품",235294.8,620261,91972.7,225727,394534
"2019-03","41","원피(모피는 제외한다)와 가죽",4832.1,44084,14728.8,33482,10602
"2019-03","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",767.2,24442,6410.8,251401,-226959
"2019-03","43","모피ㆍ인조모피와 이들의 제품",1.1,681,158.4,17938,-17256
"2019-03","44","목재와 그 제품, 목탄",6799.3,7322,900533.7,273890,-266568
"2019-03","45","코르크(cork)와 그 제품",2.1,23,81.9,470,-447
"2019-03","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",8.5,150,496.2,2062,-1912
"2019-03","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",50327.3,10106,327426.4,177456,-167350
"2019-03","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",270187.4,263875,122725.4,171774,92101
"2019-03","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",3266.5,19207,1489.4,24919,-5712
"2019-03","50","견",23.8,3585,79.8,5132,-1547
"2019-03","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",298.1,7756,1678.3,32424,-24668
"2019-03","52","면",7088.8,33913,33798.8,97123,-63210
"2019-03","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",276.2,1696,2577.8,11325,-9629
"2019-03","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",42202.3,233535,38759.2,100777,132758
"2019-03","55","인조스테이플섬유",71500.6,136991,19587.0,57371,79620
"2019-03","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",12582.1,67684,14702.4,57779,9905
"2019-03","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",601.9,2411,2707.5,8330,-5920
"2019-03","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",2118.9,27327,628.7,5816,21511
"2019-03","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",14599.2,112397,6331.4,39028,73369
"2019-03","60","메리야스 편물과 뜨개질 편물",29625.2,222619,1670.8,8875,213744
"2019-03","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",3579.0,68861,14998.2,328565,-259704
"2019-03","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",4167.5,71913,18832.0,516933,-445019
"2019-03","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",29123.2,46884,20761.7,73826,-26943
"2019-03","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",2589.9,42893,11623.3,294518,-251625
"2019-03","65","모자류와 그 부분품",410.0,15387,734.5,17742,-2355
"2019-03","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",13.5,267,1708.3,11474,-11208
"2019-03","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",62.2,4101,439.8,7311,-3209
"2019-03","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",12723.6,67052,279533.8,128049,-60997
"2019-03","69","도자제품",4028.1,32050,109381.3,125582,-93532
"2019-03","70","유리와 유리제품",27972.6,136588,110072.2,179357,-42769
"2019-03","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",1308.1,317099,5106.3,366373,-49274
"2019-03","72","철강",2336439.3,1957645,2176826.2,1407425,550220
"2019-03","73","철강의 제품",344623.1,778696,216986.2,561570,217126
"2019-03","74","구리와 그 제품",55388.4,378617,81882.2,512858,-134241
"2019-03","75","니켈과 그 제품",2137.2,16402,5039.4,84933,-68531
"2019-03","76","알루미늄과 그 제품",95699.2,313187,243894.4,533655,-220468
"2019-03","78","납과 그 제품",29630.2,66173,10808.4,22212,43961
"2019-03","79","아연과 그 제품",37102.2,109530,5437.5,15455,94074
"2019-03","80","주석과 그 제품",190.3,4201,1128.3,24078,-19877
"2019-03","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",1737.4,26350,11427.4,96972,-70622
"2019-03","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",16639.6,246650,3978.6,78025,168625
"2019-03","83","비금속(卑金屬)으로 만든 각종 제품",24406.1,130993,8837.9,58179,72814
"2019-03","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",478566.5,6552599,186181.4,4678211,1874388
"2019-03","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",208567.5,13365036,158961.2,7443817,5921218
"2019-03","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",11809.2,29056,9875.3,28285,771
"2019-03","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",625416.6,5390491,88510.4,1551137,3839354
"2019-03","88","항공기와 우주선, 이들의 부분품",564.5,197503,439.7,483953,-286449
"2019-03","89","선박과 수상 구조물",694826.2,2017025,139330.6,109647,1907378
"2019-03","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",31330.6,1830919,17692.2,1523328,307592
"2019-03","91","시계와 그 부분품",32.4,6104,233.4,82779,-76675
"2019-03","92","악기와 그 부분품과 부속품",2246.7,10408,897.1,19339,-8932
"2019-03","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",20708.3,144752,55835.2,248016,-103264
"2019-03","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",1821.8,33229,14342.1,179403,-146174
"2019-03","96","잡품",3081.4,50134,8892.1,79994,-29860
"2019-03","97","예술품ㆍ수집품ㆍ골동품",6.0,15467,39.0,73501,-58034
"2019-03","99","일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0.0,0,2217.4,0,0
"2019-04","01","살아 있는 동물",3.2,546,100.5,8047,-7501
"2019-04","02","육과 식용 설육(屑肉)",3575.6,4224,114561.6,478199,-473975
"2019-04","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",45779.5,147771,124583.4,429124,-281354
"2019-04","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",2534.4,5595,28644.2,90914,-85319
"2019-04","05","다른 류로 분류되지 않은 동물성 생산품",2840.0,10323,6459.4,28951,-18627
"2019-04","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",284.7,1410,7378.3,13858,-12448
"2019-04","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",16117.7,21472,99298.7,60665,-39193
"2019-04","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",1651.3,9871,143108.2,283428,-273558
"2019-04","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",339.3,1841,19993.4,69956,-68115
"2019-04","10","곡물",50234.1,20524,1431603.9,356363,-335839
"2019-04","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",7846.7,3944,36750.8,26104,-22160
"2019-04","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",4554.0,46601,228953.4,121884,-75283
"2019-04","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",371.9,8108,9422.0,20580,-12472
"2019-04","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",27.1,20,84401.7,12133,-12114
"2019-04","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",6705.9,7638,144596.0,121518,-113880
"2019-04","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",3268.1,22744,16821.4,86894,-64150
"2019-04","17","당류(糖類)와 설탕과자",36655.4,25889,244212.5,97526,-71636
"2019-04","18","코코아와 그 조제품",2564.4,3949,6264.0,29887,-25938
"2019-04","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",29261.6,99150,25131.3,71308,27842
"2019-04","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",5181.5,21884,90917.0,110553,-88669
"2019-04","21","각종 조제 식료품",32691.3,123556,28062.8,189181,-65626
"2019-04","22","음료ㆍ주류ㆍ식초",89502.7,86128,98272.1,99736,-13608
"2019-04","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",12191.2,13290,666197.2,207866,-194576
"2019-04","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",9116.2,106352,5556.7,32015,74336
"2019-04","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",619466.7,33596,1019965.8,80465,-46869
"2019-04","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",117423.6,9444,6438150.1,1063314,-1053870
"2019-04","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",6396589.0,4005190,30179374.6,11158836,-7153647
"2019-04","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",402407.6,370047,363689.7,646659,-276612
"2019-04","29","유기화학품",1850500.3,1913785,726725.8,1184974,728811
"2019-04","30","의료용품",2712.5,414532,6430.7,613195,-198663
"2019-04","31","비료",148926.3,31486,206982.8,69016,-37530
"2019-04","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",32483.6,206266,29293.4,241029,-34763
"2019-04","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",30440.9,570710,10410.2,185924,384786
"2019-04","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",44147.5,96210,24107.0,86688,9522
"2019-04","35","단백질계 물질, 변성전분, 글루(glue), 효소",5719.5,62677,17806.0,62753,-76
"2019-04","36","화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",220.7,2508,306.5,4198,-1690
"2019-04","37","사진용이나 영화용 재료",1760.3,80231,3815.0,83413,-3182
"2019-04","38","각종 화학공업 생산품",87307.7,377354,260799.8,787286,-409932
"2019-04","39","플라스틱과 그 제품",1355710.0,2891227,264908.4,1001456,1889771
"2019-04","40","고무와 그 제품",259706.9,678892,109063.9,248007,430885
"2019-04","41","원피(모피는 제외한다)와 가죽",5705.8,51913,15828.9,37245,14668
"2019-04","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",807.4,39473,9142.1,269245,-229772
"2019-04","43","모피ㆍ인조모피와 이들의 제품",14.3,1479,196.7,25644,-24165
"2019-04","44","목재와 그 제품, 목탄",6301.3,7231,907275.8,288282,-281050
"2019-04","45","코르크(cork)와 그 제품",2.4,32,71.6,441,-409
"2019-04","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",1.2,62,1293.6,4929,-4867
"2019-04","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",57016.9,10156,323203.3,161170,-151014
"2019-04","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",267116.8,246647,111233.0,170202,76445
"2019-04","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",3431.9,16049,1638.2,22671,-6621
"2019-04","50","견",24.4,4051,66.2,4568,-517
"2019-04","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",398.8,9681,1770.7,39932,-30250
"2019-04","52","면",7027.6,37756,35235.9,99528,-61773
"2019-04","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",390.6,1077,4660.2,16581,-15505
"2019-04","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",48310.0,260333,39743.4,103849,156484
"2019-04","55","인조스테이플섬유",74490.4,134825,22388.1,69178,65647
"2019-04","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",12519.3,67219,16925.7,65173,2046
"2019-04","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",454.3,1799,3076.8,9794,-7995
"2019-04","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",2100.8,26866,740.0,6452,20413
"2019-04","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",14468.8,119929,6829.6,40605,79324
"2019-04","60","메리야스 편물과 뜨개질 편물",32875.7,247496,1836.9,9772,237724
"2019-04","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",3177.6,65531,16002.9,327296,-261765
"2019-04","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",4660.2,84191,19178.6,458065,-373874
"2019-04","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",33364.5,51172,23078.1,88984,-37812
"2019-04","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",2431.8,39689,13605.2,289132,-249444
"2019-04","65","모자류와 그 부분품",413.3,12451,955.8,21246,-8795
"2019-04","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",6.9,169,2324.0,14117,-13948
"2019-04","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",83.1,4187,684.5,9150,-4963
"2019-04","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",13243.5,77458,343628.9,142930,-65473
"2019-04","69","도자제품",3460.1,33181,168035.5,153094,-119913
"2019-04","70","유리와 유리제품",30269.1,150905,114014.8,203607,-52702
"2019-04","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",1735.4,252620,5648.2,347094,-94473
"2019-04","72","철강",2336667.7,1957248,2293646.8,1536626,420621
"2019-04","73","철강의 제품",324223.1,792473,264386.7,643806,148667
"2019-04","74","구리와 그 제품",59275.5,395360,77011.9,501819,-106459
"2019-04","75","니켈과 그 제품",1827.9,14834,5080.2,84737,-69903
